compkey,unitdesc,onstreet,blockface_name,weekday_day,weekday_night,weekend_day,weekend_night,cluster,cluster_label
1002,1ST AVE BETWEEN COLUMBIA ST AND MARION ST,1ST AVE,1ST AVE BETWEEN COLUMBIA ST AND MARION ST,0.40372254164823823,0.20314814814814813,0.4936732512284295,0.4663095238095238,0,Night/weekend intensive streets
1004,1ST AVE BETWEEN MADISON ST AND SPRING ST,1ST AVE,1ST AVE BETWEEN MADISON ST AND SPRING ST,0.34244623655913975,0.12456140350877193,0.4582,0.506,0,Night/weekend intensive streets
1005,1ST AVE BETWEEN SPRING ST AND SENECA ST,1ST AVE,1ST AVE BETWEEN SPRING ST AND SENECA ST,0.4292160737812912,0.22710317460317458,0.4676296296296296,0.45166666666666666,0,Night/weekend intensive streets
1006,1ST AVE BETWEEN SENECA ST AND UNIVERSITY ST,1ST AVE,1ST AVE BETWEEN SENECA ST AND UNIVERSITY ST,0.4864099005320379,0.443409090909091,0.6168787878787879,0.7072727272727273,2,Consistently high occupancy streets
1007,1ST AVE BETWEEN UNIVERSITY ST AND UNION ST,1ST AVE,1ST AVE BETWEEN UNIVERSITY ST AND UNION ST,0.7567901234567901,0.5094444444444444,0.820111111111111,0.8883333333333333,2,Consistently high occupancy streets
1008,1ST AVE BETWEEN UNION ST AND PIKE ST,1ST AVE,1ST AVE BETWEEN UNION ST AND PIKE ST,0.3657991878922111,0.2355952380952381,0.5311904761904762,0.5304761904761904,0,Night/weekend intensive streets
1009,1ST AVE BETWEEN PIKE ST AND PINE ST,1ST AVE,1ST AVE BETWEEN PIKE ST AND PINE ST,0.6005383290267011,0.3288888888888889,0.7767777777777778,0.7922222222222223,2,Consistently high occupancy streets
1010,1ST AVE BETWEEN PINE ST AND STEWART ST,1ST AVE,1ST AVE BETWEEN PINE ST AND STEWART ST,0.5975694444444444,0.45666666666666667,0.48950000000000005,0.675,2,Consistently high occupancy streets
1011,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,1ST AVE,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,0.54769657784744,0.5046006493506494,0.6742333333333334,0.6643333333333333,2,Consistently high occupancy streets
1012,1ST AVE BETWEEN VIRGINIA ST AND LENORA ST,1ST AVE,1ST AVE BETWEEN VIRGINIA ST AND LENORA ST,0.4369708336806808,0.4566274347588686,0.5013000000000001,0.5819523809523809,2,Consistently high occupancy streets
1013,1ST AVE BETWEEN LENORA ST AND BLANCHARD ST,1ST AVE,1ST AVE BETWEEN LENORA ST AND BLANCHARD ST,0.4489515693868968,0.6555769315409838,0.5333333333333333,0.7551851851851852,2,Consistently high occupancy streets
1014,1ST AVE BETWEEN BLANCHARD ST AND BELL ST,1ST AVE,1ST AVE BETWEEN BLANCHARD ST AND BELL ST,0.18386474574065595,0.37496060363247863,0.29455662393162396,0.4433653846153846,0,Night/weekend intensive streets
1015,1ST AVE BETWEEN BELL ST AND BATTERY ST,1ST AVE,1ST AVE BETWEEN BELL ST AND BATTERY ST,0.37697810350247346,0.6635562793887148,0.41891666666666666,0.7003125,2,Consistently high occupancy streets
1016,1ST AVE BETWEEN BATTERY ST AND WALL ST,1ST AVE,1ST AVE BETWEEN BATTERY ST AND WALL ST,0.3744942968111762,0.7647715134904536,0.5756634399961037,0.9044444444444444,2,Consistently high occupancy streets
1017,1ST AVE BETWEEN WALL ST AND VINE ST,1ST AVE,1ST AVE BETWEEN WALL ST AND VINE ST,0.24231453511974857,0.42037106655527706,0.2762833333333333,0.4968055555555556,0,Night/weekend intensive streets
1018,1ST AVE BETWEEN VINE ST AND CEDAR ST,1ST AVE,1ST AVE BETWEEN VINE ST AND CEDAR ST,0.16818811300587927,0.5825469947318007,0.2879629629629629,0.6590740740740741,0,Night/weekend intensive streets
1019,1ST AVE BETWEEN CEDAR ST AND CLAY ST,1ST AVE,1ST AVE BETWEEN CEDAR ST AND CLAY ST,0.2646149991168685,0.4445678316781258,0.2677333333333333,0.8931666666666667,0,Night/weekend intensive streets
1020,1ST AVE BETWEEN CLAY ST AND BROAD ST,1ST AVE,1ST AVE BETWEEN CLAY ST AND BROAD ST,0.20531409794927635,0.2575220609949935,0.2356470271724509,0.41078188054882964,0,Night/weekend intensive streets
1021,1ST AVE BETWEEN BROAD ST AND EAGLE ST,1ST AVE,1ST AVE BETWEEN BROAD ST AND EAGLE ST,0.11965588176796856,0.1542653844396729,0.15747619047619046,0.5609523809523809,0,Night/weekend intensive streets
1023,1ST AVE BETWEEN WARREN PL AND BAY ST,1ST AVE,1ST AVE BETWEEN WARREN PL AND BAY ST,0.15148952309559505,0.16278195488721803,0.28947619047619044,0.5152380952380952,0,Night/weekend intensive streets
2751,2ND AVE BETWEEN COLUMBIA ST AND MARION ST,2ND AVE,2ND AVE BETWEEN COLUMBIA ST AND MARION ST,0.4869984528107271,0.07354761904761906,0.13124761904761906,0.09926190476190476,1,Consistently low occupancy streets
2752,2ND AVE BETWEEN MARION ST AND MADISON ST,2ND AVE,2ND AVE BETWEEN MARION ST AND MADISON ST,0.497289972899729,0.042777777777777776,0.05694444444444444,0.17152777777777778,1,Consistently low occupancy streets
2753,2ND AVE BETWEEN MADISON ST AND SPRING ST,2ND AVE,2ND AVE BETWEEN MADISON ST AND SPRING ST,0.5986206896551723,0.06805555555555556,0.2633888888888889,0.30777777777777776,0,Night/weekend intensive streets
2754,2ND AVE BETWEEN SPRING ST AND SENECA ST,2ND AVE,2ND AVE BETWEEN SPRING ST AND SENECA ST,0.33753415300546447,0.014374999999999999,0.006458333333333334,0.0109375,1,Consistently low occupancy streets
2755,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,2ND AVE,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,0.3595018450184502,0.26036458333333334,0.4643333333333333,0.6172916666666667,0,Night/weekend intensive streets
2757,2ND AVE BETWEEN UNION ST AND PIKE ST,2ND AVE,2ND AVE BETWEEN UNION ST AND PIKE ST,0.20876214617659483,0.24333333333333332,0.4013777777777778,0.39594444444444443,0,Night/weekend intensive streets
2758,2ND AVE BETWEEN PIKE ST AND PINE ST,2ND AVE,2ND AVE BETWEEN PIKE ST AND PINE ST,0.3632254464285714,0.20023809523809524,0.5572380952380952,0.5430952380952381,0,Night/weekend intensive streets
2759,2ND AVE BETWEEN PINE ST AND STEWART ST,2ND AVE,2ND AVE BETWEEN PINE ST AND STEWART ST,0.38951843198338526,0.30486111111111114,0.42083333333333334,0.48291666666666666,0,Night/weekend intensive streets
2760,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,2ND AVE,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,0.2954585274677645,0.20562229437229437,0.41188095238095235,0.4123214285714286,0,Night/weekend intensive streets
2761,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,2ND AVE,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,0.3167976173552362,0.30025840773941304,0.48852380952380947,0.5237698412698413,0,Night/weekend intensive streets
2762,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,2ND AVE,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,0.3019752156687047,0.4153975095785441,0.363,0.5044444444444445,0,Night/weekend intensive streets
2763,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,2ND AVE,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,0.32088806511536483,0.4201636904761905,0.36146428571428574,0.5811309523809524,0,Night/weekend intensive streets
2764,2ND AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE,2ND AVE BETWEEN BELL ST AND BATTERY ST,0.4906030828656162,0.6545142992424242,0.4958121212121212,0.7637121212121212,2,Consistently high occupancy streets
2765,2ND AVE BETWEEN BATTERY ST AND WALL ST,2ND AVE,2ND AVE BETWEEN BATTERY ST AND WALL ST,0.2501572676509808,0.6041059027777778,0.4145277777777778,0.6142361111111111,0,Night/weekend intensive streets
2766,2ND AVE BETWEEN WALL ST AND VINE ST,2ND AVE,2ND AVE BETWEEN WALL ST AND VINE ST,0.5108363213707601,0.5304405531609195,0.3958416666666667,0.6945625,2,Consistently high occupancy streets
2767,2ND AVE BETWEEN VINE ST AND CEDAR ST,2ND AVE,2ND AVE BETWEEN VINE ST AND CEDAR ST,0.22426018228585992,0.2784217512997755,0.2529047619047619,0.5398214285714286,0,Night/weekend intensive streets
2768,2ND AVE BETWEEN CEDAR ST AND CLAY ST,2ND AVE,2ND AVE BETWEEN CEDAR ST AND CLAY ST,0.1507658449657391,0.3066987783089478,0.15675371777388142,0.6340277777777777,0,Night/weekend intensive streets
2769,2ND AVE BETWEEN CLAY ST AND BROAD ST,2ND AVE,2ND AVE BETWEEN CLAY ST AND BROAD ST,0.2645805380947598,0.25210069444444444,0.21679166666666666,0.5024305555555555,0,Night/weekend intensive streets
2770,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,2ND AVE,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,0.45861891364977103,0.38888446009613664,0.36443438256658595,0.4456190476190476,0,Night/weekend intensive streets
4388,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,3RD AVE,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,0.1259082763900185,0.20530373955694725,0.14867021276595743,0.2475925925925926,1,Consistently low occupancy streets
4390,3RD AVE BETWEEN BELL ST AND BATTERY ST,3RD AVE,3RD AVE BETWEEN BELL ST AND BATTERY ST,0.3932201192304879,0.49703422619047616,0.41385714285714287,0.6683333333333332,2,Consistently high occupancy streets
4391,3RD AVE BETWEEN BATTERY ST AND WALL ST,3RD AVE,3RD AVE BETWEEN BATTERY ST AND WALL ST,0.38685408355113987,0.5562354611384783,0.3255396825396825,0.6930158730158731,2,Consistently high occupancy streets
4392,3RD AVE BETWEEN WALL ST AND VINE ST,3RD AVE,3RD AVE BETWEEN WALL ST AND VINE ST,0.26223250850462976,0.5019768198498037,0.276241018897331,0.5877592592592593,0,Night/weekend intensive streets
4394,3RD AVE BETWEEN CEDAR ST AND CLAY ST,3RD AVE,3RD AVE BETWEEN CEDAR ST AND CLAY ST,0.39304536469499773,0.4057537878787879,0.3605833333333333,0.6011111111111112,0,Night/weekend intensive streets
4395,3RD AVE BETWEEN CLAY ST AND BROAD ST,3RD AVE,3RD AVE BETWEEN CLAY ST AND BROAD ST,0.3066721269941183,0.35604343220338985,0.4280028857393337,0.5617708333333333,0,Night/weekend intensive streets
6124,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,4TH AVE,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,0.501421188630491,0.034583333333333334,0.24599497802887632,0.4063888888888889,0,Night/weekend intensive streets
6126,4TH AVE BETWEEN MADISON ST AND SPRING ST,4TH AVE,4TH AVE BETWEEN MADISON ST AND SPRING ST,0.4970426829268293,0.20203389830508475,0.46053333333333335,0.5671666666666667,0,Night/weekend intensive streets
6128,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,4TH AVE,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,0.397537627268703,0.22871527777777775,0.4500925925925926,0.6092592592592593,0,Night/weekend intensive streets
6130,4TH AVE BETWEEN UNION ST AND PIKE ST,4TH AVE,4TH AVE BETWEEN UNION ST AND PIKE ST,0.4489102564102564,0.15666666666666668,0.48738888888888887,0.538888888888889,0,Night/weekend intensive streets
6136,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST,4TH AVE,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST,0.5094947627830594,0.5674295910493827,0.6750555555555556,0.7308333333333333,2,Consistently high occupancy streets
6137,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST,4TH AVE,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST,0.44611169531746264,0.5212355031799476,0.6009027777777778,0.5512152777777778,2,Consistently high occupancy streets
6138,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST,4TH AVE,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST,0.395571755300461,0.5180892437304075,0.40095,0.522125,0,Night/weekend intensive streets
6141,4TH AVE BETWEEN BATTERY ST AND WALL ST,4TH AVE,4TH AVE BETWEEN BATTERY ST AND WALL ST,0.5600955205793567,0.6599594907407408,0.4735925925925926,0.8031481481481482,2,Consistently high occupancy streets
6142,4TH AVE BETWEEN WALL ST AND VINE ST,4TH AVE,4TH AVE BETWEEN WALL ST AND VINE ST,0.518618021252901,0.5832261301386938,0.5766809523809524,0.8151904761904761,2,Consistently high occupancy streets
6143,4TH AVE BETWEEN VINE ST AND CEDAR ST,4TH AVE,4TH AVE BETWEEN VINE ST AND CEDAR ST,0.2513801518003677,0.29140098772796064,0.3547994350282486,0.5441666666666667,0,Night/weekend intensive streets
6144,4TH AVE BETWEEN CEDAR ST AND CLAY ST,4TH AVE,4TH AVE BETWEEN CEDAR ST AND CLAY ST,0.4831594853521679,0.5197791027046783,0.5733888888888888,0.6265277777777778,2,Consistently high occupancy streets
7223,5TH AVE BETWEEN 5TH AVE S AND TERRACE ST,5TH AVE,YESLER WAY BETWEEN TERRACE ST AND 6TH AVE,0.27894166666666664,0.16869791666666667,0.17975000000000002,0.22374999999999998,1,Consistently low occupancy streets
7224,5TH AVE BETWEEN TERRACE ST AND JEFFERSON ST,5TH AVE,5TH AVE BETWEEN TERRACE ST AND JEFFERSON ST,0.41108333333333336,0.28125,0.22291666666666668,0.2808333333333334,0,Night/weekend intensive streets
7229,5TH AVE BETWEEN MARION ST AND MADISON ST,5TH AVE,5TH AVE BETWEEN MARION ST AND MADISON ST,0.375625,0.3368055555555555,0.2810416666666667,0.37979166666666664,0,Night/weekend intensive streets
7230,5TH AVE BETWEEN MADISON ST AND SPRING ST,5TH AVE,5TH AVE BETWEEN MADISON ST AND SPRING ST,0.3056338028169014,0.1276068376068376,0.2895333333333333,0.365,0,Night/weekend intensive streets
7242,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,5TH AVE,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,0.2753895351247813,0.29889079670329666,0.39730952380952383,0.4939285714285714,0,Night/weekend intensive streets
7243,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,5TH AVE,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,0.2895502786498973,0.36272645386222974,0.30261655011655014,0.43504079254079253,0,Night/weekend intensive streets
7244,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,5TH AVE,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,0.3646687581163209,0.43634488518727654,0.351252380952381,0.5550714285714285,0,Night/weekend intensive streets
7245,5TH AVE BETWEEN BLANCHARD ST AND BELL ST,5TH AVE,5TH AVE BETWEEN BLANCHARD ST AND BELL ST,0.32489277906513286,0.34905353495564895,0.2991361111111111,0.45156944444444447,0,Night/weekend intensive streets
7246,5TH AVE BETWEEN BELL ST AND BATTERY ST,5TH AVE,5TH AVE BETWEEN BELL ST AND BATTERY ST,0.6050348368893839,0.3889746675738055,0.44500757575757577,0.4652705627705628,2,Consistently high occupancy streets
7248,5TH AVE BETWEEN WALL ST AND VINE ST,5TH AVE,5TH AVE BETWEEN WALL ST AND VINE ST,0.29311518372400774,0.2959909611992945,0.4033121693121693,0.5747619047619048,0,Night/weekend intensive streets
7249,5TH AVE BETWEEN TAYLOR AVE AND DENNY WAY,5TH AVE,5TH AVE BETWEEN TAYLOR AVE AND DENNY WAY,0.30909787222461904,0.3731538254599817,0.39029708097928434,0.2984722222222222,0,Night/weekend intensive streets
7875,6TH AVE BETWEEN COLUMBIA ST AND MARION ST,6TH AVE,6TH AVE BETWEEN COLUMBIA ST AND MARION ST,0.3259943262411348,0.17327083333333332,0.15789999999999998,0.30233333333333334,1,Consistently low occupancy streets
7880,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,6TH AVE,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,0.3361327683615819,0.3030942334739803,0.4453333333333333,0.3321527777777778,0,Night/weekend intensive streets
7882,6TH AVE BETWEEN UNION ST AND PIKE ST,6TH AVE,6TH AVE BETWEEN UNION ST AND PIKE ST,0.27171632996632994,0.460636277302944,0.28025925925925926,0.41722222222222216,0,Night/weekend intensive streets
7883,6TH AVE BETWEEN PIKE ST AND PINE ST,6TH AVE,6TH AVE BETWEEN PIKE ST AND PINE ST,0.35643859649122805,0.537424924924925,0.38140555555555555,0.58825,0,Night/weekend intensive streets
8152,7TH AVE BETWEEN JAMES ST AND CHERRY ST,7TH AVE,7TH AVE BETWEEN JAMES ST AND CHERRY ST,0.04141864206714197,0.034182098765432094,0.021944444444444444,0.05305555555555556,1,Consistently low occupancy streets
8153,7TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,7TH AVE,7TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,0.08827811175235949,0.03070480225988701,0.05263841807909605,0.0,1,Consistently low occupancy streets
8155,7TH AVE BETWEEN MADISON ST OFF RP AND MADISON ST,7TH AVE,7TH AVE BETWEEN MADISON ST OFF RP AND MADISON ST,0.2881602856945227,0.08799019607843138,0.008402777777777776,0.17048611111111112,1,Consistently low occupancy streets
8156,7TH AVE BETWEEN MADISON ST AND SPRING ST,7TH AVE,7TH AVE BETWEEN MADISON ST AND SPRING ST,0.14556703533645318,0.22604166666666664,0.11355555555555555,0.15444444444444444,1,Consistently low occupancy streets
8159,7TH AVE BETWEEN PINE ST AND OLIVE WAY,7TH AVE,7TH AVE BETWEEN PINE ST AND OLIVE WAY,0.3131722222222222,0.4340740740740741,0.2537407407407407,0.6518518518518519,0,Night/weekend intensive streets
8272,8TH AVE BETWEEN JAMES ST AND CHERRY ST,8TH AVE,8TH AVE BETWEEN JAMES ST AND CHERRY ST,0.08349345537160648,0.055916898689308825,0.061446563088512235,0.0824404761904762,1,Consistently low occupancy streets
8273,8TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,8TH AVE,8TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,0.0766491072673715,0.059920634920634916,0.13768754464575622,0.07388888888888889,1,Consistently low occupancy streets
8274,8TH AVE BETWEEN COLUMBIA ST AND MARION ST,8TH AVE,8TH AVE BETWEEN COLUMBIA ST AND MARION ST,0.5901324152556449,0.4080344632768361,0.37200000000000005,0.6892655367231638,2,Consistently high occupancy streets
8275,8TH AVE BETWEEN MARION ST AND MADISON ST,8TH AVE,8TH AVE BETWEEN MARION ST AND MADISON ST,0.16821761060360654,0.17250990324047016,0.057361111111111106,0.12781308851224107,1,Consistently low occupancy streets
8276,8TH AVE BETWEEN MADISON ST AND SPRING ST,8TH AVE,8TH AVE BETWEEN MADISON ST AND SPRING ST,0.14934024102387736,0.2986690433749257,0.1901111111111111,0.29027777777777775,1,Consistently low occupancy streets
8277,8TH AVE BETWEEN SPRING ST AND SENECA ST,8TH AVE,8TH AVE BETWEEN SPRING ST AND SENECA ST,0.22630599379655983,0.576875,0.242,0.26916666666666667,0,Night/weekend intensive streets
8509,9TH AVE BETWEEN E FIR ST AND ALDER ST,9TH AVE,9TH AVE BETWEEN E FIR ST AND ALDER ST,0.07510683760683759,0.0892094017094017,0.10166666666666666,0.0,1,Consistently low occupancy streets
8511,9TH AVE BETWEEN JEFFERSON ST AND JAMES ST,9TH AVE,9TH AVE BETWEEN JEFFERSON ST AND JAMES ST,0.1991984754515364,0.15835295040803515,0.3303361581920904,0.31712643678160923,0,Night/weekend intensive streets
8513,9TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,9TH AVE,9TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,0.07784493104510794,0.062270142431972784,0.10750661375661374,0.1261243386243386,1,Consistently low occupancy streets
