compkey,unitdesc,onstreet,blockface_name,weekday_day,weekday_night,weekend_day,weekend_night,cluster,cluster_label
13184,UNION ST BETWEEN 6TH AVE AND 7TH AVE,UNION ST,UNION ST BETWEEN 6TH AVE AND 7TH AVE,0.30669753086419754,0.535108024691358,0.415625,0.5024305555555555,0,Night/weekend intensive streets
13186,UNION ST BETWEEN TERRY AVE AND BOREN AVE,UNION ST,UNION ST BETWEEN TERRY AVE AND BOREN AVE,0.07745744254741933,0.06609262125902993,0.06554166666666666,0.08229166666666667,1,Consistently low occupancy streets
13187,UNION ST BETWEEN BOREN AVE AND MINOR AVE,UNION ST,UNION ST BETWEEN BOREN AVE AND MINOR AVE,0.1093386524822695,0.11774561403508772,0.11895238095238093,0.14595238095238094,1,Consistently low occupancy streets
13199,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN ALASKAN WAY AND WESTERN AVE,0.2847934472934473,0.37046408756935073,0.4650277777777778,0.39666666666666667,0,Night/weekend intensive streets
13200,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,0.4490057430007178,0.776092796092796,0.5229285714285714,0.792142857142857,2,Consistently high occupancy streets
13201,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 2ND AVE AND 3RD AVE,0.6265106837606838,0.8163817663817664,0.5715555555555555,0.7011111111111111,2,Consistently high occupancy streets
13202,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,0.27850478927203065,0.39527777777777773,0.18011111111111108,0.3572222222222222,0,Night/weekend intensive streets
13203,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,0.4438304093567251,0.6443737855502562,0.41194444444444445,0.575,2,Consistently high occupancy streets
13204,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE,0.2445,0.14680555555555555,0.32755555555555554,0.7466666666666667,0,Night/weekend intensive streets
13207,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,0.22707464557217513,0.3645379118217054,0.26058333333333333,0.29229166666666667,0,Night/weekend intensive streets
13208,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,0.10817081479267257,0.09183897243107769,0.09206349206349206,0.19517857142857142,1,Consistently low occupancy streets
13209,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,0.07048770290328031,0.1543088975462362,0.14173333333333335,0.22316666666666668,1,Consistently low occupancy streets
13210,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,0.10357304470392614,0.13312167633004732,0.13270833333333334,0.175875,1,Consistently low occupancy streets
13211,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,UNIVERSITY ST,UNIVERSITY ST BETWEEN SUMMIT AVE AND BOYLSTON W AVE,0.04018507646148593,0.05002605368808315,0.05524145299145299,0.12732905982905982,1,Consistently low occupancy streets
13299,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,VINE ST,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,0.3698255774901782,0.38714791666666665,0.33823333333333333,0.36512500000000003,0,Night/weekend intensive streets
13300,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,VINE ST,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE,0.2540809848309848,0.26785714285714285,0.32028571428571423,0.45619047619047615,0,Night/weekend intensive streets
13301,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,VINE ST,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,0.2845488389682903,0.4529306793424441,0.24136111111111108,0.6460833333333333,0,Night/weekend intensive streets
13302,VINE ST BETWEEN 1ST AVE AND 2ND AVE,VINE ST,VINE ST BETWEEN 1ST AVE AND 2ND AVE,0.4103217809455089,0.5366361816361815,0.4626190476190476,0.5408333333333333,2,Consistently high occupancy streets
13303,VINE ST BETWEEN 2ND AVE AND 3RD AVE,VINE ST,VINE ST BETWEEN 2ND AVE AND 3RD AVE,0.28531802335848755,0.3816795093067774,0.2252777777777778,0.6629166666666666,0,Night/weekend intensive streets
13304,VINE ST BETWEEN 3RD AVE AND 4TH AVE,VINE ST,VINE ST BETWEEN 3RD AVE AND 4TH AVE,0.436059718434972,0.408555314171123,0.4595218855218855,0.6172053872053872,2,Consistently high occupancy streets
13305,VINE ST BETWEEN 4TH AVE AND 5TH AVE,VINE ST,VINE ST BETWEEN 4TH AVE AND 5TH AVE,0.40466040621856714,0.34880261156186615,0.5556388888888889,0.48374999999999996,0,Night/weekend intensive streets
13306,VINE ST BETWEEN 5TH AVE AND DENNY WAY,VINE ST,VINE ST BETWEEN 5TH AVE AND DENNY WAY,0.14837697649611487,0.274074074074074,0.09729166666666667,0.14375,1,Consistently low occupancy streets
13308,VIRGINIA ST BETWEEN PIKE PL AND POST AL,VIRGINIA ST,VIRGINIA ST BETWEEN PIKE PL AND POST AL,0.9843333333333334,0.971111111111111,0.9878888888888889,0.9988888888888889,2,Consistently high occupancy streets
13309,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,VIRGINIA ST,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,0.006134259259259259,0.006793272864701436,0.014351851851851848,0.0,1,Consistently low occupancy streets
13310,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,0.3986857764611221,0.5567592592592592,0.567047619047619,0.6573809523809524,2,Consistently high occupancy streets
13311,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,0.27803780295758906,0.4497356638326108,0.3506666666666666,0.4083333333333333,0,Night/weekend intensive streets
13312,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE,0.39379437620170377,0.5449267676767676,0.48533333333333334,0.5881481481481481,2,Consistently high occupancy streets
13313,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,0.31312568614886105,0.27435686642565815,0.40353472222222225,0.4806597222222222,0,Night/weekend intensive streets
13314,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,VIRGINIA ST,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,0.2566765194825576,0.3693677515899738,0.31066666666666665,0.5066666666666666,0,Night/weekend intensive streets
13352,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,WALL ST,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,0.5347513047138047,0.506425925925926,0.5650666666666667,0.5803333333333334,2,Consistently high occupancy streets
13353,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,WALL ST,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,0.32580967783214637,0.3661062036854876,0.46196666666666664,0.6448333333333334,0,Night/weekend intensive streets
13354,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,WALL ST,WALL ST BETWEEN WESTERN AVE AND 1ST AVE,0.25241281470037225,0.508234375,0.3025333333333333,0.5285,0,Night/weekend intensive streets
13355,WALL ST BETWEEN 1ST AVE AND 2ND AVE,WALL ST,WALL ST BETWEEN 1ST AVE AND 2ND AVE,0.49924951348738167,0.7049386758276844,0.4645092592592593,0.7555092592592593,2,Consistently high occupancy streets
13356,WALL ST BETWEEN 2ND AVE AND 3RD AVE,WALL ST,WALL ST BETWEEN 2ND AVE AND 3RD AVE,0.2996441725526951,0.5038906926406926,0.48596296296296293,0.9115740740740741,2,Consistently high occupancy streets
13357,WALL ST BETWEEN 3RD AVE AND 4TH AVE,WALL ST,WALL ST BETWEEN 3RD AVE AND 4TH AVE,0.15695321833930703,0.13674768518518518,0.40185185185185185,0.8601851851851852,0,Night/weekend intensive streets
13358,WALL ST BETWEEN 4TH AVE AND 5TH AVE,WALL ST,WALL ST BETWEEN 4TH AVE AND 5TH AVE,0.47949895829865613,0.42996794871794874,0.48609375000000005,0.6127604166666667,2,Consistently high occupancy streets
13462,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,WARREN PL,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,0.2938928952991453,0.4007563997821351,0.45520833333333327,0.5238888888888888,0,Night/weekend intensive streets
13497,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,WESTERN AVE,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,0.4823690476190476,0.4222619047619047,0.516047619047619,0.6154761904761905,2,Consistently high occupancy streets
13498,WESTERN AVE BETWEEN MARION ST AND MADISON ST,WESTERN AVE,WESTERN AVE BETWEEN MARION ST AND MADISON ST,0.6144166666666667,0.6773504273504274,0.9308333333333333,0.9966666666666667,2,Consistently high occupancy streets
13499,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,WESTERN AVE,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,0.5974041666666667,0.58675,0.7421000000000001,0.7713333333333333,2,Consistently high occupancy streets
13500,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,WESTERN AVE,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,0.5070076923076923,0.5564502164502164,0.6192833333333333,0.58275,2,Consistently high occupancy streets
13501,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,WESTERN AVE,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,0.4348855559777103,0.4246684749849307,0.5931547619047619,0.4777678571428571,2,Consistently high occupancy streets
13502,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,WESTERN AVE,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,0.37625,0.39258333333333334,0.5569,0.48650000000000004,0,Night/weekend intensive streets
13503,WESTERN AVE BETWEEN UNION ST AND PIKE ST,WESTERN AVE,WESTERN AVE BETWEEN UNION ST AND PIKE ST,0.2664860600490196,0.34074367088607593,0.3525833333333333,0.4114583333333333,0,Night/weekend intensive streets
13504,WESTERN AVE BETWEEN PIKE ST AND PINE ST,WESTERN AVE,WESTERN AVE BETWEEN PIKE ST AND PINE ST,0.41108333333333336,0.5148784722222223,0.5817916666666667,0.5929166666666666,2,Consistently high occupancy streets
13505,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,WESTERN AVE,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,0.5959929503367003,0.6647729018293534,0.7377575757575758,0.7987878787878787,2,Consistently high occupancy streets
13506,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,WESTERN AVE,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,0.6800466639095671,0.6680626503126503,0.7913730158730159,0.7049603174603175,2,Consistently high occupancy streets
13507,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,WESTERN AVE,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,0.5007259979324634,0.49879609829825344,0.6327363636363637,0.652719696969697,2,Consistently high occupancy streets
13508,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,WESTERN AVE,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,0.35166181830228077,0.12867054870261346,0.4408148148148148,0.15314814814814814,0,Night/weekend intensive streets
13509,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,WESTERN AVE,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,0.37131931829844006,0.40529647435897437,0.41133333333333333,0.4366666666666667,0,Night/weekend intensive streets
13510,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,WESTERN AVE,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,0.3637383760359365,0.5478804976851852,0.5214222222222222,0.615111111111111,2,Consistently high occupancy streets
13511,WESTERN AVE BETWEEN WALL ST AND VINE ST,WESTERN AVE,WESTERN AVE BETWEEN WALL ST AND VINE ST,0.32501875971125066,0.39314589056776555,0.36279464285714286,0.5814434523809524,0,Night/weekend intensive streets
13512,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,WESTERN AVE,WESTERN AVE BETWEEN VINE ST AND CEDAR ST,0.4946949602533666,0.57151456207483,0.42606428571428573,0.6572738095238095,2,Consistently high occupancy streets
13513,WESTERN AVE BETWEEN CEDAR ST AND CLAY ST,WESTERN AVE,WESTERN AVE BETWEEN CEDAR ST AND CLAY ST,0.26169445302415634,0.40737438501393247,0.33821666666666667,0.5681944444444444,0,Night/weekend intensive streets
13514,WESTERN AVE BETWEEN CLAY ST AND BROAD ST,WESTERN AVE,WESTERN AVE BETWEEN CLAY ST AND BROAD ST,0.3263092474125473,0.35365035669975187,0.48794444444444446,0.6575694444444444,0,Night/weekend intensive streets
13515,WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,WESTERN AVE,WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,0.302668107340688,0.4400405403325123,0.5651916666666668,0.6386041666666666,2,Consistently high occupancy streets
13516,WESTERN AVE BETWEEN EAGLE ST AND BAY ST,WESTERN AVE,WESTERN AVE BETWEEN EAGLE ST AND BAY ST,0.39753038716083183,0.4060330636160714,0.35282291666666665,0.6247395833333333,0,Night/weekend intensive streets
13517,WESTERN AVE BETWEEN BAY ST AND QUEEN ANNE AVE,WESTERN AVE,WESTERN AVE BETWEEN BAY ST AND QUEEN ANNE AVE,0.6947552170558527,0.6069401041666667,0.6368333333333333,0.8495833333333334,2,Consistently high occupancy streets
13766,YESLER WAY BETWEEN TERRACE ST AND 6TH AVE,YESLER WAY,YESLER WAY BETWEEN TERRACE ST AND 6TH AVE,0.34910937500000006,0.14178819444444443,0.17395833333333333,0.3636111111111111,0,Night/weekend intensive streets
13768,YESLER WAY BETWEEN 8TH AVE AND BROADWAY,YESLER WAY,YESLER WAY BETWEEN 8TH AVE AND BROADWAY,0.1575438596491228,0.16900584795321635,0.06416666666666666,0.08194444444444443,1,Consistently low occupancy streets
13879,E CHERRY ST BETWEEN BROADWAY AND DEAD END,E CHERRY ST,E CHERRY ST BETWEEN BROADWAY AND DEAD END,0.4795186817151103,0.2687860455737044,0.18955555555555556,0.10944444444444443,0,Night/weekend intensive streets
489857,9TH AVE BETWEEN 9TH AV I5 EXPRESS ON RP AND PINE ST,9TH AVE,9TH AVE BETWEEN 9TH AV I5 EXPRESS ON RP AND PINE ST,0.09688899277959587,0.21764705882352942,0.04978691476590637,0.2644444444444444,1,Consistently low occupancy streets
490101,MADISON ST OFF RP BETWEEN I5 NB COLLECTOR AND 7TH AVE,MADISON ST OFF RP,7TH AVE BETWEEN JAMES ST AND CHERRY ST,0.04894024209048411,0.008906250000000001,0.025083333333333332,0.0,1,Consistently low occupancy streets
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,1ST AVE BETWEEN SENECA ST AND UNIVERSITY ST,0.5355624999999999,0.7303728070175438,0.60925,0.7991666666666667,2,Consistently high occupancy streets
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,1ST AVE BETWEEN UNION ST AND PIKE ST,0.6337660256410257,0.33197916666666666,0.7593333333333334,0.6741666666666667,2,Consistently high occupancy streets
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,1ST AVE BETWEEN UNIVERSITY ST AND UNION ST,0.5008487654320988,0.2714583333333333,0.6764583333333333,0.755625,2,Consistently high occupancy streets
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,0.20927255452961352,0.3896875,0.23697089947089947,0.5055555555555555,0,Night/weekend intensive streets
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,4TH AVE BETWEEN BELL ST AND BATTERY ST,0.3908643297836376,0.47390625000000003,0.316375,0.6131249999999999,0,Night/weekend intensive streets
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,5TH AVE BETWEEN BATTERY ST AND WALL ST,0.4974066287878788,0.26108333333333333,0.4227666666666666,0.465,0,Night/weekend intensive streets
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,0.5015811833683711,0.3540403046811945,0.26501168907071887,0.60875,0,Night/weekend intensive streets
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,BELL ST BETWEEN 3RD AVE AND 4TH AVE,0.16293560606060606,0.3267781007751938,0.11416666666666667,0.13166666666666665,1,Consistently low occupancy streets
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,0.4528338095238095,0.57698715651135,0.6816,0.7310000000000001,2,Consistently high occupancy streets
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,WALL ST BETWEEN 5TH AVE AND 6TH AVE,0.4554295738250132,0.4975833333333333,0.4410666666666667,0.5463333333333333,2,Consistently high occupancy streets
726976,SR99 TUNNEL NB BETWEEN ALASKAN WY VI NB AND SR99 REPUBLICAN OFF RP,SR99 TUNNEL NB,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,0.34747333333333336,0.35914999999999997,0.5724,0.599,0,Night/weekend intensive streets
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,0.6343752801685494,0.6911920323685029,0.8080833333333334,0.8538888888888888,2,Consistently high occupancy streets
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,0.22984063192904658,0.3692842348927875,0.17925925925925926,0.7641666666666667,0,Night/weekend intensive streets
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,4TH AVE BETWEEN BELL ST AND BATTERY ST,0.36852229530396097,0.30566666666666664,0.31573333333333337,0.3393333333333334,0,Night/weekend intensive streets
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,5TH AVE BETWEEN BATTERY ST AND WALL ST,0.348822140083632,0.2765798611111111,0.28575,0.5520833333333333,0,Night/weekend intensive streets
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,0.4270604740296989,0.33170763544251447,0.321125,0.5154166666666666,0,Night/weekend intensive streets
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,BLANCHARD ST BETWEEN 2ND AVE AND 3RD AVE,0.09246478886075213,0.21987535612535614,0.11187606837606838,0.26175213675213677,1,Consistently low occupancy streets
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,MADISON ST BETWEEN WESTERN AVE AND POST AVE,0.48075,0.5893668831168831,0.7336666666666666,0.8275,2,Consistently high occupancy streets
726977,SR99 TUNNEL SB BETWEEN 6TH AVE N ON RP AND ALASKAN WY VI SB,SR99 TUNNEL SB,WESTERN AVE BETWEEN MARION ST AND MADISON ST,0.2036842105263158,0.20368819776714514,0.6445000000000001,0.5716666666666667,0,Night/weekend intensive streets
